149|-5.2|45.1
150|-5.1|45.1
151|-5.0|45.1
152|-4.9|45.1
153|-4.8|45.1
154|-4.7|45.1
155|-4.6|45.1
156|-4.5|45.1
157|-4.4|45.1
158|-4.3|45.1
159|-4.2|45.1
160|-4.1|45.1
161|-4.0|45.1
162|-3.9|45.1
163|-3.8|45.1
164|-3.7|45.1
165|-3.6|45.1
166|-3.5|45.1
167|-3.4|45.1
168|-3.3|45.1
169|-3.2|45.1
170|-3.1|45.1
171|-3.0|45.1
172|-2.9|45.1
173|-2.8|45.1
174|-2.7|45.1
175|-2.6|45.1
176|-2.5|45.1
177|-2.4|45.1
178|-2.3|45.1
179|-2.2|45.1
180|-2.1|45.1
181|-2.0|45.1
182|-1.9|45.1
183|-1.8|45.1
184|-1.7|45.1
185|-1.6|45.1
186|-1.5|45.1
187|-1.4|45.1
188|-1.3|45.1
189|-1.2|45.1
190|-1.1|45.1
191|-1.0|45.1
192|-0.9|45.1
193|-0.8|45.1
194|-0.7|45.1
195|-0.6|45.1
196|-0.5|45.1
197|-0.4|45.1
198|-0.3|45.1
199|-0.2|45.1
200|-0.1|45.1
201|-10.0|45.2
202|-9.9|45.2
203|-9.8|45.2
204|-9.7|45.2
205|-9.6|45.2
206|-9.5|45.2
207|-9.4|45.2
208|-9.3|45.2
209|-9.2|45.2
210|-9.1|45.2
211|-9.0|45.2
212|-8.9|45.2
213|-8.8|45.2
214|-8.7|45.2
215|-8.6|45.2
216|-8.5|45.2
217|-8.4|45.2
218|-8.3|45.2
219|-8.2|45.2
220|-8.1|45.2
221|-8.0|45.2
222|-7.9|45.2
223|-7.8|45.2
224|-7.7|45.2
225|-7.6|45.2
226|-7.5|45.2
227|-7.4|45.2
228|-7.3|45.2
229|-7.2|45.2
230|-7.1|45.2
231|-7.0|45.2
232|-6.9|45.2
233|-6.8|45.2
234|-6.7|45.2
235|-6.6|45.2
236|-6.5|45.2
237|-6.4|45.2
238|-6.3|45.2
239|-6.2|45.2
240|-6.1|45.2
241|-6.0|45.2
242|-5.9|45.2
243|-5.8|45.2
244|-5.7|45.2
245|-5.6|45.2
246|-5.5|45.2
247|-5.4|45.2
248|-5.3|45.2
249|-5.2|45.2
250|-5.1|45.2
251|-5.0|45.2
252|-4.9|45.2
253|-4.8|45.2
254|-4.7|45.2
255|-4.6|45.2
256|-4.5|45.2
257|-4.4|45.2
258|-4.3|45.2
259|-4.2|45.2
260|-4.1|45.2
261|-4.0|45.2
262|-3.9|45.2
263|-3.8|45.2
264|-3.7|45.2
265|-3.6|45.2
266|-3.5|45.2
267|-3.4|45.2
268|-3.3|45.2
269|-3.2|45.2
270|-3.1|45.2
271|-3.0|45.2
272|-2.9|45.2
273|-2.8|45.2
274|-2.7|45.2
275|-2.6|45.2
276|-2.5|45.2
277|-2.4|45.2
278|-2.3|45.2
279|-2.2|45.2
280|-2.1|45.2
281|-2.0|45.2
282|-1.9|45.2
283|-1.8|45.2
284|-1.7|45.2
285|-1.6|45.2
286|-1.5|45.2
287|-1.4|45.2
288|-1.3|45.2
289|-1.2|45.2
290|-1.1|45.2
291|-1.0|45.2
292|-0.9|45.2
293|-0.8|45.2
294|-0.7|45.2
295|-0.6|45.2
296|-0.5|45.2
297|-0.4|45.2
298|-0.3|45.2
299|-0.2|45.2
300|-0.1|45.2
301|-10.0|45.3
302|-9.9|45.3
303|-9.8|45.3
304|-9.7|45.3
305|-9.6|45.3
306|-9.5|45.3
307|-9.4|45.3
308|-9.3|45.3
309|-9.2|45.3
310|-9.1|45.3
311|-9.0|45.3
312|-8.9|45.3
313|-8.8|45.3
314|-8.7|45.3
315|-8.6|45.3
316|-8.5|45.3
317|-8.4|45.3
318|-8.3|45.3
319|-8.2|45.3
320|-8.1|45.3
321|-8.0|45.3
322|-7.9|45.3
323|-7.8|45.3
324|-7.7|45.3
325|-7.6|45.3
326|-7.5|45.3
327|-7.4|45.3
328|-7.3|45.3
329|-7.2|45.3
330|-7.1|45.3
331|-7.0|45.3
332|-6.9|45.3
333|-6.8|45.3
334|-6.7|45.3
335|-6.6|45.3
336|-6.5|45.3
337|-6.4|45.3
338|-6.3|45.3
339|-6.2|45.3
340|-6.1|45.3
341|-6.0|45.3
342|-5.9|45.3
343|-5.8|45.3
344|-5.7|45.3
345|-5.6|45.3
346|-5.5|45.3
347|-5.4|45.3
348|-5.3|45.3
349|-5.2|45.3
350|-5.1|45.3
351|-5.0|45.3
352|-4.9|45.3
353|-4.8|45.3
354|-4.7|45.3
355|-4.6|45.3
356|-4.5|45.3
357|-4.4|45.3
358|-4.3|45.3
359|-4.2|45.3
360|-4.1|45.3
361|-4.0|45.3
362|-3.9|45.3
363|-3.8|45.3
364|-3.7|45.3
365|-3.6|45.3
366|-3.5|45.3
367|-3.4|45.3
368|-3.3|45.3
369|-3.2|45.3
370|-3.1|45.3
371|-3.0|45.3
372|-2.9|45.3
373|-2.8|45.3
374|-2.7|45.3
375|-2.6|45.3
376|-2.5|45.3
377|-2.4|45.3
378|-2.3|45.3
379|-2.2|45.3
380|-2.1|45.3
381|-2.0|45.3
382|-1.9|45.3
383|-1.8|45.3
384|-1.7|45.3
385|-1.6|45.3
386|-1.5|45.3
387|-1.4|45.3
388|-1.3|45.3
389|-1.2|45.3
390|-1.1|45.3
391|-1.0|45.3
392|-0.9|45.3
393|-0.8|45.3
394|-0.7|45.3
395|-0.6|45.3
396|-0.5|45.3
397|-0.4|45.3
398|-0.3|45.3
399|-0.2|45.3
400|-0.1|45.3
401|-10.0|45.4
402|-9.9|45.4
403|-9.8|45.4
404|-9.7|45.4
405|-9.6|45.4
406|-9.5|45.4
407|-9.4|45.4
408|-9.3|45.4
409|-9.2|45.4
410|-9.1|45.4
411|-9.0|45.4
412|-8.9|45.4
413|-8.8|45.4
414|-8.7|45.4
415|-8.6|45.4
416|-8.5|45.4
417|-8.4|45.4
418|-8.3|45.4
419|-8.2|45.4
420|-8.1|45.4
421|-8.0|45.4
422|-7.9|45.4
423|-7.8|45.4
424|-7.7|45.4
425|-7.6|45.4
426|-7.5|45.4
427|-7.4|45.4
428|-7.3|45.4
429|-7.2|45.4
430|-7.1|45.4
431|-7.0|45.4
432|-6.9|45.4
433|-6.8|45.4
434|-6.7|45.4
435|-6.6|45.4
436|-6.5|45.4
437|-6.4|45.4
438|-6.3|45.4
439|-6.2|45.4
440|-6.1|45.4
441|-6.0|45.4
442|-5.9|45.4
443|-5.8|45.4
444|-5.7|45.4
445|-5.6|45.4
446|-5.5|45.4
447|-5.4|45.4
448|-5.3|45.4
449|-5.2|45.4
450|-5.1|45.4
451|-5.0|45.4
452|-4.9|45.4
453|-4.8|45.4
454|-4.7|45.4
455|-4.6|45.4
456|-4.5|45.4
457|-4.4|45.4
458|-4.3|45.4
459|-4.2|45.4
460|-4.1|45.4
461|-4.0|45.4
462|-3.9|45.4
463|-3.8|45.4
464|-3.7|45.4
465|-3.6|45.4
466|-3.5|45.4
467|-3.4|45.4
468|-3.3|45.4
469|-3.2|45.4
470|-3.1|45.4
471|-3.0|45.4
472|-2.9|45.4
473|-2.8|45.4
474|-2.7|45.4
475|-2.6|45.4
476|-2.5|45.4
477|-2.4|45.4
478|-2.3|45.4
479|-2.2|45.4
480|-2.1|45.4
481|-2.0|45.4
482|-1.9|45.4
483|-1.8|45.4
484|-1.7|45.4
485|-1.6|45.4
486|-1.5|45.4
487|-1.4|45.4
488|-1.3|45.4
489|-1.2|45.4
490|-1.1|45.4
491|-1.0|45.4
492|-0.9|45.4
493|-0.8|45.4
494|-0.7|45.4
495|-0.6|45.4
496|-0.5|45.4
497|-0.4|45.4
498|-0.3|45.4
499|-0.2|45.4
500|-0.1|45.4
501|-10.0|45.5
502|-9.9|45.5
503|-9.8|45.5
504|-9.7|45.5
505|-9.6|45.5
506|-9.5|45.5
507|-9.4|45.5
508|-9.3|45.5
509|-9.2|45.5
510|-9.1|45.5
511|-9.0|45.5
512|-8.9|45.5
513|-8.8|45.5
514|-8.7|45.5
515|-8.6|45.5
516|-8.5|45.5
517|-8.4|45.5
518|-8.3|45.5
519|-8.2|45.5
520|-8.1|45.5
521|-8.0|45.5
522|-7.9|45.5
523|-7.8|45.5
524|-7.7|45.5
525|-7.6|45.5
526|-7.5|45.5
527|-7.4|45.5
528|-7.3|45.5
529|-7.2|45.5
530|-7.1|45.5
531|-7.0|45.5
532|-6.9|45.5
533|-6.8|45.5
534|-6.7|45.5
535|-6.6|45.5
536|-6.5|45.5
537|-6.4|45.5
538|-6.3|45.5
539|-6.2|45.5
540|-6.1|45.5
541|-6.0|45.5
542|-5.9|45.5
543|-5.8|45.5
544|-5.7|45.5
545|-5.6|45.5
546|-5.5|45.5
547|-5.4|45.5
548|-5.3|45.5
549|-5.2|45.5
550|-5.1|45.5
551|-5.0|45.5
552|-4.9|45.5
553|-4.8|45.5
554|-4.7|45.5
555|-4.6|45.5
556|-4.5|45.5
557|-4.4|45.5
558|-4.3|45.5
559|-4.2|45.5
560|-4.1|45.5
561|-4.0|45.5
562|-3.9|45.5
563|-3.8|45.5
564|-3.7|45.5
565|-3.6|45.5
566|-3.5|45.5
567|-3.4|45.5
568|-3.3|45.5
569|-3.2|45.5
570|-3.1|45.5
571|-3.0|45.5
572|-2.9|45.5
573|-2.8|45.5
574|-2.7|45.5
575|-2.6|45.5
576|-2.5|45.5
577|-2.4|45.5
578|-2.3|45.5
579|-2.2|45.5
580|-2.1|45.5
581|-2.0|45.5
582|-1.9|45.5
583|-1.8|45.5
584|-1.7|45.5
585|-1.6|45.5
586|-1.5|45.5
587|-1.4|45.5
588|-1.3|45.5
589|-1.2|45.5
590|-1.1|45.5
591|-1.0|45.5
592|-0.9|45.5
593|-0.8|45.5
594|-0.7|45.5
595|-0.6|45.5
596|-0.5|45.5
597|-0.4|45.5
598|-0.3|45.5
599|-0.2|45.5
600|-0.1|45.5
601|-10.0|45.6
602|-9.9|45.6
603|-9.8|45.6
604|-9.7|45.6
605|-9.6|45.6
606|-9.5|45.6
607|-9.4|45.6
608|-9.3|45.6
609|-9.2|45.6
610|-9.1|45.6
611|-9.0|45.6
612|-8.9|45.6
613|-8.8|45.6
614|-8.7|45.6
615|-8.6|45.6
616|-8.5|45.6
617|-8.4|45.6
618|-8.3|45.6
619|-8.2|45.6
620|-8.1|45.6
621|-8.0|45.6
622|-7.9|45.6
623|-7.8|45.6
624|-7.7|45.6
625|-7.6|45.6
626|-7.5|45.6
627|-7.4|45.6
628|-7.3|45.6
629|-7.2|45.6
630|-7.1|45.6
631|-7.0|45.6
632|-6.9|45.6
633|-6.8|45.6
634|-6.7|45.6
635|-6.6|45.6
636|-6.5|45.6
637|-6.4|45.6
638|-6.3|45.6
639|-6.2|45.6
640|-6.1|45.6
641|-6.0|45.6
642|-5.9|45.6
643|-5.8|45.6
644|-5.7|45.6
645|-5.6|45.6
646|-5.5|45.6
647|-5.4|45.6
648|-5.3|45.6
649|-5.2|45.6
650|-5.1|45.6
651|-5.0|45.6
652|-4.9|45.6
653|-4.8|45.6
654|-4.7|45.6
655|-4.6|45.6
656|-4.5|45.6
657|-4.4|45.6
658|-4.3|45.6
659|-4.2|45.6
660|-4.1|45.6
661|-4.0|45.6
662|-3.9|45.6
663|-3.8|45.6
664|-3.7|45.6
665|-3.6|45.6
666|-3.5|45.6
667|-3.4|45.6
668|-3.3|45.6
669|-3.2|45.6
670|-3.1|45.6
671|-3.0|45.6
672|-2.9|45.6
673|-2.8|45.6
674|-2.7|45.6
675|-2.6|45.6
676|-2.5|45.6
677|-2.4|45.6
678|-2.3|45.6
679|-2.2|45.6
680|-2.1|45.6
681|-2.0|45.6
682|-1.9|45.6
683|-1.8|45.6
684|-1.7|45.6
685|-1.6|45.6
686|-1.5|45.6
687|-1.4|45.6
688|-1.3|45.6
689|-1.2|45.6
690|-1.1|45.6
691|-1.0|45.6
692|-0.9|45.6
693|-0.8|45.6
694|-0.7|45.6
695|-0.6|45.6
696|-0.5|45.6
697|-0.4|45.6
698|-0.3|45.6
699|-0.2|45.6
700|-0.1|45.6
701|-10.0|45.7
702|-9.9|45.7
703|-9.8|45.7
704|-9.7|45.7
705|-9.6|45.7
706|-9.5|45.7
707|-9.4|45.7
708|-9.3|45.7
709|-9.2|45.7
710|-9.1|45.7
711|-9.0|45.7
712|-8.9|45.7
713|-8.8|45.7
714|-8.7|45.7
715|-8.6|45.7
716|-8.5|45.7
717|-8.4|45.7
718|-8.3|45.7
719|-8.2|45.7
720|-8.1|45.7
721|-8.0|45.7
722|-7.9|45.7
723|-7.8|45.7
724|-7.7|45.7
725|-7.6|45.7
726|-7.5|45.7
727|-7.4|45.7
728|-7.3|45.7
729|-7.2|45.7
730|-7.1|45.7
731|-7.0|45.7
732|-6.9|45.7
733|-6.8|45.7
734|-6.7|45.7
735|-6.6|45.7
736|-6.5|45.7
737|-6.4|45.7
738|-6.3|45.7
739|-6.2|45.7
740|-6.1|45.7
741|-6.0|45.7
742|-5.9|45.7
743|-5.8|45.7
744|-5.7|45.7
745|-5.6|45.7
746|-5.5|45.7
747|-5.4|45.7
748|-5.3|45.7
749|-5.2|45.7
750|-5.1|45.7
751|-5.0|45.7
752|-4.9|45.7
753|-4.8|45.7
754|-4.7|45.7
755|-4.6|45.7
756|-4.5|45.7
757|-4.4|45.7
758|-4.3|45.7
759|-4.2|45.7
760|-4.1|45.7
761|-4.0|45.7
762|-3.9|45.7
763|-3.8|45.7
764|-3.7|45.7
765|-3.6|45.7
766|-3.5|45.7
767|-3.4|45.7
768|-3.3|45.7
769|-3.2|45.7
770|-3.1|45.7
771|-3.0|45.7
772|-2.9|45.7
773|-2.8|45.7
774|-2.7|45.7
775|-2.6|45.7
776|-2.5|45.7
777|-2.4|45.7
778|-2.3|45.7
779|-2.2|45.7
780|-2.1|45.7
781|-2.0|45.7
782|-1.9|45.7
783|-1.8|45.7
784|-1.7|45.7
785|-1.6|45.7
786|-1.5|45.7
787|-1.4|45.7
788|-1.3|45.7
789|-1.2|45.7
790|-1.1|45.7
791|-1.0|45.7
792|-0.9|45.7
793|-0.8|45.7
794|-0.7|45.7
795|-0.6|45.7
796|-0.5|45.7
797|-0.4|45.7
798|-0.3|45.7
799|-0.2|45.7
800|-0.1|45.7
801|-10.0|45.8
802|-9.9|45.8
803|-9.8|45.8
804|-9.7|45.8
805|-9.6|45.8
806|-9.5|45.8
807|-9.4|45.8
808|-9.3|45.8
809|-9.2|45.8
810|-9.1|45.8
811|-9.0|45.8
812|-8.9|45.8
813|-8.8|45.8
814|-8.7|45.8
815|-8.6|45.8
816|-8.5|45.8
817|-8.4|45.8
818|-8.3|45.8
819|-8.2|45.8
820|-8.1|45.8
821|-8.0|45.8
822|-7.9|45.8
823|-7.8|45.8
824|-7.7|45.8
825|-7.6|45.8
826|-7.5|45.8
827|-7.4|45.8
828|-7.3|45.8
829|-7.2|45.8
830|-7.1|45.8
831|-7.0|45.8
832|-6.9|45.8
833|-6.8|45.8
834|-6.7|45.8
835|-6.6|45.8
836|-6.5|45.8
837|-6.4|45.8
838|-6.3|45.8
839|-6.2|45.8
840|-6.1|45.8
841|-6.0|45.8
842|-5.9|45.8
843|-5.8|45.8
844|-5.7|45.8
845|-5.6|45.8
846|-5.5|45.8
847|-5.4|45.8
848|-5.3|45.8
849|-5.2|45.8
850|-5.1|45.8
851|-5.0|45.8
852|-4.9|45.8
853|-4.8|45.8
854|-4.7|45.8
855|-4.6|45.8
856|-4.5|45.8
857|-4.4|45.8
858|-4.3|45.8
859|-4.2|45.8
860|-4.1|45.8
861|-4.0|45.8
862|-3.9|45.8
863|-3.8|45.8
864|-3.7|45.8
865|-3.6|45.8
866|-3.5|45.8
867|-3.4|45.8
868|-3.3|45.8
869|-3.2|45.8
870|-3.1|45.8
871|-3.0|45.8
872|-2.9|45.8
873|-2.8|45.8
874|-2.7|45.8
875|-2.6|45.8
876|-2.5|45.8
877|-2.4|45.8
878|-2.3|45.8
879|-2.2|45.8
880|-2.1|45.8
881|-2.0|45.8
882|-1.9|45.8
883|-1.8|45.8
884|-1.7|45.8
885|-1.6|45.8
886|-1.5|45.8
887|-1.4|45.8
888|-1.3|45.8
889|-1.2|45.8
890|-1.1|45.8
891|-1.0|45.8
892|-0.9|45.8
893|-0.8|45.8
894|-0.7|45.8
895|-0.6|45.8
896|-0.5|45.8
897|-0.4|45.8
898|-0.3|45.8
899|-0.2|45.8
900|-0.1|45.8
901|-10.0|45.9
902|-9.9|45.9
903|-9.8|45.9
904|-9.7|45.9
905|-9.6|45.9
906|-9.5|45.9
907|-9.4|45.9
908|-9.3|45.9
909|-9.2|45.9
910|-9.1|45.9
911|-9.0|45.9
912|-8.9|45.9
913|-8.8|45.9
914|-8.7|45.9
915|-8.6|45.9
916|-8.5|45.9
917|-8.4|45.9
918|-8.3|45.9
919|-8.2|45.9
920|-8.1|45.9
921|-8.0|45.9
922|-7.9|45.9
923|-7.8|45.9
924|-7.7|45.9
925|-7.6|45.9
926|-7.5|45.9
927|-7.4|45.9
928|-7.3|45.9
929|-7.2|45.9
930|-7.1|45.9
931|-7.0|45.9
932|-6.9|45.9
933|-6.8|45.9
934|-6.7|45.9
935|-6.6|45.9
936|-6.5|45.9
937|-6.4|45.9
938|-6.3|45.9
939|-6.2|45.9
940|-6.1|45.9
941|-6.0|45.9
942|-5.9|45.9
943|-5.8|45.9
944|-5.7|45.9
945|-5.6|45.9
946|-5.5|45.9
947|-5.4|45.9
948|-5.3|45.9
949|-5.2|45.9
950|-5.1|45.9
951|-5.0|45.9
952|-4.9|45.9
953|-4.8|45.9
954|-4.7|45.9
955|-4.6|45.9
956|-4.5|45.9
957|-4.4|45.9
958|-4.3|45.9
959|-4.2|45.9
960|-4.1|45.9
961|-4.0|45.9
962|-3.9|45.9
963|-3.8|45.9
964|-3.7|45.9
965|-3.6|45.9
966|-3.5|45.9
967|-3.4|45.9
968|-3.3|45.9
969|-3.2|45.9
970|-3.1|45.9
971|-3.0|45.9
972|-2.9|45.9
973|-2.8|45.9
974|-2.7|45.9
975|-2.6|45.9
976|-2.5|45.9
977|-2.4|45.9
978|-2.3|45.9
979|-2.2|45.9
980|-2.1|45.9
981|-2.0|45.9
982|-1.9|45.9
983|-1.8|45.9
984|-1.7|45.9
985|-1.6|45.9
986|-1.5|45.9
987|-1.4|45.9
988|-1.3|45.9
989|-1.2|45.9
990|-1.1|45.9
991|-1.0|45.9
992|-0.9|45.9
993|-0.8|45.9
994|-0.7|45.9
995|-0.6|45.9
996|-0.5|45.9
997|-0.4|45.9
998|-0.3|45.9
999|-0.2|45.9
1000|-0.1|45.9
1001|-10.0|46.0
1002|-9.9|46.0
1003|-9.8|46.0
1004|-9.7|46.0
1005|-9.6|46.0
1006|-9.5|46.0
1007|-9.4|46.0
1008|-9.3|46.0
1009|-9.2|46.0
1010|-9.1|46.0
1011|-9.0|46.0
1012|-8.9|46.0
1013|-8.8|46.0
1014|-8.7|46.0
1015|-8.6|46.0
1016|-8.5|46.0
1017|-8.4|46.0
1018|-8.3|46.0
1019|-8.2|46.0
1020|-8.1|46.0
1021|-8.0|46.0
1022|-7.9|46.0
1023|-7.8|46.0
1024|-7.7|46.0
1025|-7.6|46.0
1026|-7.5|46.0
1027|-7.4|46.0
1028|-7.3|46.0
1029|-7.2|46.0
1030|-7.1|46.0
1031|-7.0|46.0
1032|-6.9|46.0
1033|-6.8|46.0
1034|-6.7|46.0
1035|-6.6|46.0
1036|-6.5|46.0
1037|-6.4|46.0
1038|-6.3|46.0
1039|-6.2|46.0
1040|-6.1|46.0
1041|-6.0|46.0
1042|-5.9|46.0
1043|-5.8|46.0
1044|-5.7|46.0
1045|-5.6|46.0
1046|-5.5|46.0
1047|-5.4|46.0
1048|-5.3|46.0
1049|-5.2|46.0
1050|-5.1|46.0
1051|-5.0|46.0
1052|-4.9|46.0
1053|-4.8|46.0
1054|-4.7|46.0
1055|-4.6|46.0
1056|-4.5|46.0
1057|-4.4|46.0
1058|-4.3|46.0
1059|-4.2|46.0
1060|-4.1|46.0
1061|-4.0|46.0
1062|-3.9|46.0
1063|-3.8|46.0
1064|-3.7|46.0
1065|-3.6|46.0
1066|-3.5|46.0
1067|-3.4|46.0
1068|-3.3|46.0
1069|-3.2|46.0
1070|-3.1|46.0
1071|-3.0|46.0
1072|-2.9|46.0
1073|-2.8|46.0
1074|-2.7|46.0
1075|-2.6|46.0
1076|-2.5|46.0
1077|-2.4|46.0
1078|-2.3|46.0
1079|-2.2|46.0
1080|-2.1|46.0
1081|-2.0|46.0
1082|-1.9|46.0
1083|-1.8|46.0
1084|-1.7|46.0
1085|-1.6|46.0
1086|-1.5|46.0
1087|-1.4|46.0
1088|-1.3|46.0
1089|-1.2|46.0
1090|-1.1|46.0
1091|-1.0|46.0
1092|-0.9|46.0
1093|-0.8|46.0
1094|-0.7|46.0
1095|-0.6|46.0
1096|-0.5|46.0
1097|-0.4|46.0
1098|-0.3|46.0
1099|-0.2|46.0
1100|-0.1|46.0
1101|-10.0|46.1
1102|-9.9|46.1
1103|-9.8|46.1
1104|-9.7|46.1
1105|-9.6|46.1
1106|-9.5|46.1
1107|-9.4|46.1
1108|-9.3|46.1
1109|-9.2|46.1
1110|-9.1|46.1
1111|-9.0|46.1
1112|-8.9|46.1
1113|-8.8|46.1
1114|-8.7|46.1
1115|-8.6|46.1
1116|-8.5|46.1
1117|-8.4|46.1
1118|-8.3|46.1
1119|-8.2|46.1
1120|-8.1|46.1
1121|-8.0|46.1
1122|-7.9|46.1
1123|-7.8|46.1
1124|-7.7|46.1
1125|-7.6|46.1
1126|-7.5|46.1
1127|-7.4|46.1
1128|-7.3|46.1
1129|-7.2|46.1
1130|-7.1|46.1
1131|-7.0|46.1
1132|-6.9|46.1
1133|-6.8|46.1
1134|-6.7|46.1
1135|-6.6|46.1
1136|-6.5|46.1
1137|-6.4|46.1
1138|-6.3|46.1
1139|-6.2|46.1
1140|-6.1|46.1
1141|-6.0|46.1
1142|-5.9|46.1
1143|-5.8|46.1
1144|-5.7|46.1
1145|-5.6|46.1
1146|-5.5|46.1
1147|-5.4|46.1
1148|-5.3|46.1
1149|-5.2|46.1
1150|-5.1|46.1
1151|-5.0|46.1
1152|-4.9|46.1
1153|-4.8|46.1
1154|-4.7|46.1
1155|-4.6|46.1
1156|-4.5|46.1
1157|-4.4|46.1
1158|-4.3|46.1
1159|-4.2|46.1
1160|-4.1|46.1
1161|-4.0|46.1
1162|-3.9|46.1
1163|-3.8|46.1
1164|-3.7|46.1
1165|-3.6|46.1
1166|-3.5|46.1
1167|-3.4|46.1
1168|-3.3|46.1
1169|-3.2|46.1
1170|-3.1|46.1
1171|-3.0|46.1
1172|-2.9|46.1
1173|-2.8|46.1
1174|-2.7|46.1
1175|-2.6|46.1
1176|-2.5|46.1
1177|-2.4|46.1
1178|-2.3|46.1
1179|-2.2|46.1
1180|-2.1|46.1
1181|-2.0|46.1
1182|-1.9|46.1
1183|-1.8|46.1
1184|-1.7|46.1
1185|-1.6|46.1
1186|-1.5|46.1
1187|-1.4|46.1
1188|-1.3|46.1
1189|-1.2|46.1
1190|-1.1|46.1
1191|-1.0|46.1
1192|-0.9|46.1
1193|-0.8|46.1
1194|-0.7|46.1
1195|-0.6|46.1
1196|-0.5|46.1
1197|-0.4|46.1
1198|-0.3|46.1
1199|-0.2|46.1
1200|-0.1|46.1
1201|-10.0|46.2
1202|-9.9|46.2
1203|-9.8|46.2
1204|-9.7|46.2
1205|-9.6|46.2
1206|-9.5|46.2
1207|-9.4|46.2
1208|-9.3|46.2
1209|-9.2|46.2
1210|-9.1|46.2
1211|-9.0|46.2
1212|-8.9|46.2
1213|-8.8|46.2
1214|-8.7|46.2
1215|-8.6|46.2
1216|-8.5|46.2
1217|-8.4|46.2
1218|-8.3|46.2
1219|-8.2|46.2
1220|-8.1|46.2
1221|-8.0|46.2
1222|-7.9|46.2
1223|-7.8|46.2
1224|-7.7|46.2
1225|-7.6|46.2
1226|-7.5|46.2
1227|-7.4|46.2
1228|-7.3|46.2
1229|-7.2|46.2
1230|-7.1|46.2
1231|-7.0|46.2
1232|-6.9|46.2
1233|-6.8|46.2
1234|-6.7|46.2
1235|-6.6|46.2
1236|-6.5|46.2
1237|-6.4|46.2
1238|-6.3|46.2
1239|-6.2|46.2
1240|-6.1|46.2
1241|-6.0|46.2
1242|-5.9|46.2
1243|-5.8|46.2
1244|-5.7|46.2
1245|-5.6|46.2
1246|-5.5|46.2
1247|-5.4|46.2
1248|-5.3|46.2
1249|-5.2|46.2
