null|227033770|pleasure_craft
null|226008130|river_ship
null|347014910|fishing
null|227797330|pleasure_craft
null|227071340|fishing
null|226004830|river_ship
null|226004820|river_ship
null|227544010|pleasure_craft
null|227036490|pleasure_craft
null|226002670|river_ship
null|226002540|river_ship
null|226002250|river_ship
null|227435410|pleasure_craft
null|227652570|fishing
null|227758070|pleasure_craft
null|227272160|pleasure_craft
null|227252140|pleasure_craft
null|228687000|pleasure_craft
null|227472680|pleasure_craft
null|227205450|pleasure_craft
null|227650580|fishing
null|227122860|pleasure_craft
null|227375260|pleasure_craft
null|227708060|pleasure_craft
null|227665770|pleasure_craft
null|227528160|pleasure_craft
null|227273450|pleasure_craft
null|227617450|pleasure_craft
null|227529780|pleasure_craft
null|226002940|river_ship
null|226004530|river_ship
null|227097030|river_ship
null|227669770|fishing
null|227129340|pleasure_craft
null|227027320|pleasure_craft
null|227314400|pleasure_craft
null|227562080|bulk
null|227666210|fishing
null|227161830|pleasure_craft
null|226000790|river_ship
null|227512710|commercial_use_ship
null|227300640|fishing
null|227299960|pleasure_craft
null|227536120|pleasure_craft
null|227515060|pleasure_craft
null|227574410|pleasure_craft
null|227317550|fishing
null|227321180|fishing
null|227095010|pleasure_craft
null|227183240|fishing
null|227588860|fishing
null|227367240|pleasure_craft
null|227137530|pleasure_craft
null|227559420|pleasure_craft
null|226010590|river_ship
null|227157180|pleasure_craft
null|227179560|pleasure_craft
null|227601420|pleasure_craft
null|227601450|pleasure_craft
null|227601410|pleasure_craft
null|226006050|river_ship
null|226008880|river_ship
null|227406210|pleasure_craft
null|227541640|commercial_use_ship
null|227528000|fishing
null|227528250|pleasure_craft
null|227522160|pleasure_craft
null|227006320|passengers_ship
null|227448450|pleasure_craft
null|227554140|pleasure_craft
null|227607620|pleasure_craft
null|227080330|pleasure_craft
null|226009740|river_ship
null|227319780|fishing
null|227592270|pleasure_craft
null|227102200|fishing
null|227627020|fishing
null|228167900|fishing
null|227619590|fishing
null|227474000|fishing
null|226001950|river_ship
null|227722680|pleasure_craft
null|227312230|fishing
null|227036630|pleasure_craft
null|227628920|fishing
null|227179050|pleasure_craft
null|227191550|pleasure_craft
null|227513190|pleasure_craft
null|227327510|pleasure_craft
null|226002280|river_ship
null|226004870|river_ship
null|227002270|passengers_ship
null|227944000|fishing
null|227790890|pleasure_craft
null|227634340|fishing
null|227669460|fishing
null|227563990|pleasure_craft
null|227500270|pleasure_craft
null|227627990|pleasure_craft
null|227642460|pleasure_craft
null|227004480|bulk
null|361000070|fishing
null|228939000|fishing
null|227007160|bulk
null|227535810|pleasure_craft
null|227695470|fishing
null|227319290|fishing
null|227525260|pleasure_craft
null|227504430|pleasure_craft
null|227724860|pleasure_craft
null|227627050|pleasure_craft
null|227651370|fishing
null|227617680|fishing
null|227597790|fishing
null|227648560|fishing
null|227007410|bulk
null|227732130|pleasure_craft
null|227935000|fishing
null|227363000|fishing
null|227051080|pleasure_craft
null|227628550|bulk
null|227007380|bulk
null|227766410|pleasure_craft
null|226008870|river_ship
null|226005220|river_ship
null|226001630|river_ship
null|226003680|river_ship
null|226002530|river_ship
null|226010320|river_ship
null|226010180|river_ship
null|227572350|commercial_use_ship
null|227458450|pleasure_craft
null|227031290|pleasure_craft
null|227315170|fishing
null|227643410|pleasure_craft
null|227587930|pleasure_craft
null|228212000|fishing
null|227628940|fishing
null|227139430|bulk
null|227005770|bulk
null|227625560|pleasure_craft
null|227455610|pleasure_craft
null|227209820|pleasure_craft
null|227272740|pleasure_craft
null|227654440|pleasure_craft
null|227463440|pleasure_craft
null|227678580|pleasure_craft
null|226003210|river_ship
null|227736290|pleasure_craft
null|329010460|pleasure_craft
null|227040950|pleasure_craft
null|227254950|pleasure_craft
null|228598000|pleasure_craft
null|227591870|fishing
null|227104300|fishing
null|227020740|pleasure_craft
null|227030780|pleasure_craft
null|227365690|pleasure_craft
null|227157150|pleasure_craft
null|227421660|pleasure_craft
null|227555730|pleasure_craft
null|227122460|pleasure_craft
null|227504190|pleasure_craft
null|227768230|fishing
null|227670910|pleasure_craft
null|227091950|pleasure_craft
null|227364260|pleasure_craft
null|227513990|pleasure_craft
null|227071440|pleasure_craft
null|227760950|pleasure_craft
null|227784450|pleasure_craft
null|228281000|fishing
null|227564540|bulk
null|226006070|river_ship
null|227586590|river_ship
null|226009550|river_ship
null|227250360|fishing
null|227318100|pleasure_craft
null|228383000|fishing
null|226176000|fishing
null|227788450|pleasure_craft
null|227351240|pleasure_craft
null|227677690|pleasure_craft
null|227380530|pleasure_craft
null|227627310|fishing
null|227461380|pleasure_craft
null|227505660|pleasure_craft
null|227270130|pleasure_craft
null|227603750|pleasure_craft
null|227191050|pleasure_craft
null|227524690|pleasure_craft
null|227390080|pleasure_craft
null|228416000|pleasure_craft
null|227511140|pleasure_craft
null|347014740|pleasure_craft
null|227051380|pleasure_craft
null|226012530|river_ship
null|227204710|pleasure_craft
null|227044130|pleasure_craft
null|227680000|pleasure_craft
null|227550060|pleasure_craft
null|227152220|pleasure_craft
null|227596450|pleasure_craft
null|227592510|pleasure_craft
null|227160550|pleasure_craft
null|227591850|pleasure_craft
null|227702250|pleasure_craft
null|227792370|pleasure_craft
null|227317850|fishing
null|227707510|pleasure_craft
null|227346590|pleasure_craft
null|227434570|pleasure_craft
null|228340700|pleasure_craft
null|227586070|pleasure_craft
null|227677580|pleasure_craft
null|228340800|pleasure_craft
null|227447790|pleasure_craft
null|227379840|pleasure_craft
null|227022480|pleasure_craft
null|227657330|fishing
null|227592960|fishing
null|226008710|river_ship
null|227573610|pleasure_craft
null|227162880|pleasure_craft
null|227150280|pleasure_craft
null|227434460|pleasure_craft
null|227409060|pleasure_craft
null|227272770|pleasure_craft
null|227721710|pleasure_craft
null|227338860|pleasure_craft
null|227626570|pleasure_craft
null|227645950|fishing
null|227548580|pleasure_craft
null|227715820|pleasure_craft
null|227318930|fishing
null|227776580|pleasure_craft
null|227255770|pleasure_craft
null|227594270|pleasure_craft
null|227060030|pleasure_craft
null|227074620|pleasure_craft
null|227589350|pleasure_craft
null|227149090|pleasure_craft
null|227321700|pleasure_craft
null|227173590|pleasure_craft
null|227009530|bulk
null|227101760|pleasure_craft
null|227665120|pleasure_craft
null|227281250|pleasure_craft
null|227503540|pleasure_craft
null|227511620|pleasure_craft
null|227411890|pleasure_craft
null|227096760|pleasure_craft
null|227478860|pleasure_craft
null|227733420|pleasure_craft
null|227505710|pleasure_craft
null|227478550|pleasure_craft
null|227561380|pleasure_craft
null|227414810|pleasure_craft
null|227738190|pleasure_craft
null|227190850|pleasure_craft
null|227222050|pleasure_craft
null|227383910|pleasure_craft
null|227232490|pleasure_craft
null|227172950|pleasure_craft
null|227579620|pleasure_craft
null|227634080|fishing
null|227233510|pleasure_craft
null|227635050|fishing
null|227701450|pleasure_craft
null|227775970|pleasure_craft
null|226007170|river_ship
null|226003360|river_ship
null|226004840|river_ship
null|227096210|river_ship
null|227319230|fishing
null|227013510|pleasure_craft
null|227038780|pleasure_craft
null|227586460|fishing
null|227791520|pleasure_craft
null|227723440|pleasure_craft
null|227648950|fishing
null|227680750|pleasure_craft
null|227005540|bulk
null|227236510|pleasure_craft
null|227350690|pleasure_craft
null|227617880|pleasure_craft
null|227623470|fishing
null|227600470|fishing
null|227009110|bulk
null|227636040|fishing
null|227754930|pleasure_craft
null|227714350|aquaculture_ship
null|227654630|pleasure_craft
null|227077250|pleasure_craft
null|227381930|pleasure_craft
null|227529810|pleasure_craft
null|227526560|pleasure_craft
null|227377190|pleasure_craft
null|329016110|fishing
null|227009120|bulk
null|227157840|pleasure_craft
null|227707820|pleasure_craft
null|228316900|pleasure_craft
null|227509950|pleasure_craft
null|227174260|pleasure_craft
null|227529180|pleasure_craft
null|227448840|pleasure_craft
null|227739650|fishing
null|227673350|pleasure_craft
null|227321630|fishing
null|227308300|pleasure_craft
null|227695390|pleasure_craft
null|227368090|pleasure_craft
null|227586530|pleasure_craft
null|227503120|pleasure_craft
null|227565820|fishing
null|227228910|pleasure_craft
null|227357000|fishing
null|227670280|pleasure_craft
null|227316020|fishing
null|227098270|river_ship
null|227449000|fishing
null|227435270|pleasure_craft
null|226005360|river_ship
null|227159890|pleasure_craft
null|227478250|pleasure_craft
null|227692120|fishing
null|227006110|other
null|227282270|pleasure_craft
null|227320350|fishing
null|227639650|fishing
null|227519340|pleasure_craft
null|227707390|pleasure_craft
null|227080680|pleasure_craft
null|227503560|pleasure_craft
null|227502850|pleasure_craft
null|227100950|fishing
null|227621920|fishing
null|227861000|fishing
null|227638340|fishing
null|227135060|pleasure_craft
null|227330400|pleasure_craft
null|227321410|fishing
null|227318730|fishing
null|227001340|passengers_ship
null|227271480|pleasure_craft
null|227770290|pleasure_craft
null|227529370|pleasure_craft
null|227581330|pleasure_craft
null|227504490|pleasure_craft
null|227232060|pleasure_craft
null|227749720|pleasure_craft
null|227074280|pleasure_craft
null|227244890|pleasure_craft
null|227349240|pleasure_craft
null|227261120|fishing
null|227254710|pleasure_craft
null|227077130|pleasure_craft
null|227631740|fishing
null|227395410|pleasure_craft
null|227399510|pleasure_craft
null|227501060|pleasure_craft
null|227516690|pleasure_craft
null|660000060|fishing
null|227181790|pleasure_craft
null|227638470|river_ship
null|226003320|river_ship
null|660002360|pleasure_craft
null|227035010|fishing
null|227593530|pleasure_craft
null|227211870|pleasure_craft
null|227426840|pleasure_craft
null|227392530|pleasure_craft
null|227116980|pleasure_craft
null|227400050|pleasure_craft
null|227504640|pleasure_craft
null|227182480|pleasure_craft
null|227359000|fishing
null|227003160|passengers_ship
null|227609870|fishing
null|228864000|fishing
null|227149360|pleasure_craft
null|227115340|pleasure_craft
null|227792680|pleasure_craft
null|227347550|pleasure_craft
null|227030870|pleasure_craft
null|227602530|pleasure_craft
null|227688130|pleasure_craft
null|227206970|pleasure_craft
null|227561880|pleasure_craft
null|227475680|pleasure_craft
null|227785180|pleasure_craft
null|227541890|pleasure_craft
null|227164460|pleasure_craft
null|227447280|pleasure_craft
null|227302200|pleasure_craft
null|227324770|pleasure_craft
null|227334480|pleasure_craft
null|227591520|fishing
null|227573940|pleasure_craft
null|227321560|fishing
null|227507230|pleasure_craft
null|227503080|pleasure_craft
null|227705470|fishing
null|227280470|pleasure_craft
null|227696510|pleasure_craft
null|227591030|fishing
null|227656180|pleasure_craft
null|227525760|pleasure_craft
null|347009860|pleasure_craft
null|227321910|fishing
null|227329910|pleasure_craft
null|227239710|pleasure_craft
null|227216060|pleasure_craft
null|227430190|pleasure_craft
null|227167940|pleasure_craft
null|227235740|pleasure_craft
null|227609610|pleasure_craft
null|228694000|pleasure_craft
null|227633560|fishing
null|227566620|pleasure_craft
null|227050530|pleasure_craft
null|227211610|pleasure_craft
null|227349320|pleasure_craft
null|227074990|fishing
null|227521260|pleasure_craft
null|227019090|pleasure_craft
null|227654000|pleasure_craft
null|227320040|fishing
null|227688030|fishing
null|227001450|passengers_ship
null|227525160|pleasure_craft
null|227446620|pleasure_craft
null|227520790|pleasure_craft
null|227004290|bulk
null|227002790|bulk
null|227001020|passengers_ship
null|227001030|passengers_ship
null|227002750|pleasure_craft
null|228931000|fishing
null|227594110|pleasure_craft
null|227629650|fishing
null|227638490|fishing
null|227689590|fishing
null|228550000|pleasure_craft
null|227614250|pleasure_craft
null|227785730|pleasure_craft
null|227624350|fishing
null|226100000|fishing
null|228202900|pleasure_craft
null|228182900|fishing
null|227144100|bulk
null|227663000|pleasure_craft
null|227621940|fishing
null|227321750|fishing
null|227318450|fishing
null|227603440|pleasure_craft
null|227319690|fishing
null|227605470|fishing
null|227372130|pleasure_craft
null|227641850|pleasure_craft
null|227371790|bulk
null|227019600|bulk
null|227222920|fishing
null|226000630|river_ship
null|226005210|river_ship
null|227318350|fishing
null|226003950|river_ship
null|227471220|pleasure_craft
null|226005450|river_ship
null|227273130|pleasure_craft
null|227207000|bulk
null|227531850|pleasure_craft
null|227798840|pleasure_craft
null|227026250|pleasure_craft
null|227124180|pleasure_craft
null|227516680|pleasure_craft
null|329006690|pleasure_craft
null|227314390|passengers_ship
null|228343000|fishing
null|228137000|fishing
null|227100500|fishing
null|227008590|passengers_ship
null|227386650|pleasure_craft
null|227716330|fishing
null|329001660|fishing
null|227661240|pleasure_craft
null|227635220|fishing
null|227049630|fishing
null|227127600|fishing
null|228114700|fishing
null|227320060|fishing
null|228124000|fishing
null|228370000|fishing
null|227593470|fishing
null|228487000|pleasure_craft
null|228352000|fishing
null|227695850|pleasure_craft
null|227103800|fishing
null|228141900|pleasure_craft
null|227789230|river_ship
null|227255000|bulk
null|227011500|passengers_ship
null|227411380|pleasure_craft
null|227336370|pleasure_craft
null|227619880|pleasure_craft
null|227661040|pleasure_craft
null|227008690|pleasure_craft
null|227779540|bulk
null|227794350|pleasure_craft
null|227597310|pleasure_craft
null|227150990|pleasure_craft
null|227294040|pleasure_craft
null|227214260|pleasure_craft
null|227312700|pleasure_craft
null|227574040|pleasure_craft
null|227516650|pleasure_craft
null|227380520|pleasure_craft
null|227749630|pleasure_craft
null|227514370|pleasure_craft
null|227509190|pleasure_craft
null|227312140|fishing
null|227380820|pleasure_craft
null|227054070|pleasure_craft
null|227165060|pleasure_craft
null|227540610|pleasure_craft
null|227229670|pleasure_craft
null|227322040|fishing
null|228211000|fishing
null|227708970|pleasure_craft
null|227479610|pleasure_craft
null|227082210|pleasure_craft
null|227066160|pleasure_craft
null|227348590|pleasure_craft
null|227444280|pleasure_craft
null|227796620|pleasure_craft
null|227020780|pleasure_craft
null|227415280|pleasure_craft
null|227172130|pleasure_craft
null|227379860|pleasure_craft
null|227260980|pleasure_craft
null|227303600|pleasure_craft
null|227300130|fishing
null|227637420|fishing
null|227614020|fishing
null|227066020|pleasure_craft
null|227500640|pleasure_craft
null|227570220|fishing
null|227135590|pleasure_craft
null|228650000|pleasure_craft
null|228552000|pleasure_craft
null|227435680|pleasure_craft
null|227515980|pleasure_craft
null|227344420|pleasure_craft
null|227056580|pleasure_craft
null|227298370|pleasure_craft
null|227762110|pleasure_craft
null|227693140|pleasure_craft
null|227301900|pleasure_craft
null|227631490|fishing
null|227258230|pleasure_craft
null|227064490|pleasure_craft
null|227649530|pleasure_craft
null|227345310|pleasure_craft
null|227033090|pleasure_craft
null|227750790|pleasure_craft
null|227168050|pleasure_craft
null|227388650|pleasure_craft
null|227734260|pleasure_craft
null|227021910|pleasure_craft
null|227714950|pleasure_craft
null|227524050|pleasure_craft
null|227139730|pleasure_craft
null|227153810|pleasure_craft
null|227535330|pleasure_craft
null|227043840|fishing
null|227434750|pleasure_craft
null|227596160|fishing
null|227105520|pleasure_craft
null|227295450|pleasure_craft
null|227513320|pleasure_craft
null|227507430|pleasure_craft
null|227787660|pleasure_craft
null|227119770|pleasure_craft
null|227594010|fishing
null|227018150|pleasure_craft
null|227633320|pleasure_craft
null|227289430|pleasure_craft
null|227402960|pleasure_craft
null|227790830|pleasure_craft
null|227467580|pleasure_craft
null|227305600|pleasure_craft
null|227769710|pleasure_craft
null|227536260|pleasure_craft
null|227549850|pleasure_craft
null|227023770|pleasure_craft
null|227058660|pleasure_craft
null|227317020|fishing
null|227619820|pleasure_craft
null|227319210|fishing
null|227766250|pleasure_craft
null|227150090|pleasure_craft
null|227532550|pleasure_craft
null|227440640|pleasure_craft
null|228861000|fishing
null|228168800|fishing
null|227853000|fishing
null|227322710|fishing
null|227883000|fishing
null|226122000|pleasure_craft
null|227281130|pleasure_craft
null|227527640|pleasure_craft
null|227027760|pleasure_craft
null|227756520|pleasure_craft
null|227479320|pleasure_craft
null|228838000|fishing
null|227180090|pleasure_craft
null|227160220|pleasure_craft
null|227306630|fishing
null|227340110|pleasure_craft
null|227630640|pleasure_craft
null|227739990|pleasure_craft
null|227076330|pleasure_craft
null|227545170|pleasure_craft
null|227170590|pleasure_craft
null|227421490|pleasure_craft
null|227433210|pleasure_craft
null|227178140|pleasure_craft
null|227002650|passengers_ship
null|227330000|fishing
null|329011960|pleasure_craft
null|228306000|fishing
null|227399330|pleasure_craft
null|227641980|fishing
null|227002640|passengers_ship
null|227460370|pleasure_craft
null|227360080|pleasure_craft
null|660000470|pleasure_craft
null|227051000|other
null|227358440|pleasure_craft
null|226006820|river_ship
null|227424460|pleasure_craft
null|227071580|pleasure_craft
null|227528460|pleasure_craft
null|227229990|pleasure_craft
null|227676650|pleasure_craft
null|227628560|fishing
null|227375330|pleasure_craft
null|227407690|pleasure_craft
null|227631010|pleasure_craft
null|227204690|pleasure_craft
null|227783490|pleasure_craft
null|227152460|pleasure_craft
null|227010780|bulk
null|227101280|pleasure_craft
null|227667060|pleasure_craft
null|227006190|bulk
null|227425320|pleasure_craft
null|227505650|pleasure_craft
null|227402290|pleasure_craft
null|227463030|pleasure_craft
null|227433230|pleasure_craft
null|227053010|pleasure_craft
null|227051560|pleasure_craft
null|227053630|pleasure_craft
null|227511350|pleasure_craft
null|227484780|pleasure_craft
null|227369000|fishing
null|228924000|fishing
null|227280960|pleasure_craft
null|227514940|pleasure_craft
null|227363550|pleasure_craft
null|227790460|pleasure_craft
null|227024160|pleasure_craft
null|227683790|fishing
null|227366560|pleasure_craft
null|227607460|fishing
null|227047230|pleasure_craft
null|228138600|fishing
null|227572000|fishing
null|227279030|pleasure_craft
null|227299690|pleasure_craft
null|227655580|pleasure_craft
null|227577250|fishing
null|227650420|pleasure_craft
null|227003480|fishing
null|227206950|pleasure_craft
null|227007340|passengers_ship
null|227007840|passengers_ship
null|227510860|bulk
null|227049740|pleasure_craft
null|227594650|pleasure_craft
null|227508560|pleasure_craft
null|227658430|pleasure_craft
null|227170270|pleasure_craft
null|227288570|pleasure_craft
null|227075010|pleasure_craft
null|347014970|pleasure_craft
null|227104500|fishing
null|226001650|river_ship
null|227524630|pleasure_craft
null|227613940|pleasure_craft
null|227587680|fishing
null|227082680|pleasure_craft
null|227528530|pleasure_craft
null|227089610|pleasure_craft
null|227148780|pleasure_craft
null|227313140|pleasure_craft
null|227583470|fishing
null|227320730|fishing
null|227385010|pleasure_craft
null|227465690|fishing
null|227763980|pleasure_craft
null|227684980|pleasure_craft
null|227716950|pleasure_craft
null|227769880|pleasure_craft
null|227516110|pleasure_craft
null|228194600|pleasure_craft
null|227250890|pleasure_craft
null|227469530|pleasure_craft
null|227087980|pleasure_craft
null|227199280|pleasure_craft
null|227316240|fishing
null|227461310|fishing
null|227312000|fishing
null|227634220|fishing
null|227521990|pleasure_craft
null|227378540|pleasure_craft
null|227505260|pleasure_craft
null|227090870|pleasure_craft
null|227042280|fishing
null|227679410|pleasure_craft
null|227601130|pleasure_craft
null|227559990|fishing
null|227462000|fishing
null|228643000|commercial_use_ship
null|227408150|pleasure_craft
null|227746210|pleasure_craft
null|227011080|bulk
null|227312540|fishing
null|227335610|pleasure_craft
null|227503290|pleasure_craft
null|227321990|fishing
null|227708050|bulk
null|227214550|fishing
null|227317410|fishing
null|227291270|pleasure_craft
null|227681490|fishing
null|227409960|pleasure_craft
null|227290450|fishing
null|227007280|pleasure_craft
null|227557310|commercial_use_ship
null|227407110|pleasure_craft
null|227017570|pleasure_craft
null|227104350|pleasure_craft
null|227586570|pleasure_craft
null|227381010|pleasure_craft
null|227599310|fishing
null|227466310|pleasure_craft
null|227641050|pleasure_craft
null|227582910|pleasure_craft
null|227242690|pleasure_craft
null|227510440|pleasure_craft
null|227533370|pleasure_craft
null|329007080|pleasure_craft
null|227255180|pleasure_craft
null|227245740|pleasure_craft
null|227618250|fishing
null|227008990|bulk
null|227433250|pleasure_craft
null|227561410|fishing
null|227108400|fishing
null|227523880|pleasure_craft
null|227624160|pleasure_craft
null|227145500|fishing
null|227564860|pleasure_craft
null|227124050|pleasure_craft
null|227049440|pleasure_craft
null|227605850|pleasure_craft
null|227731290|pleasure_craft
null|227618070|pleasure_craft
null|227319830|fishing
null|227125310|pleasure_craft
null|227372180|pleasure_craft
null|227233330|pleasure_craft
null|227083890|pleasure_craft
null|227468640|pleasure_craft
null|227500790|pleasure_craft
null|227049810|pleasure_craft
null|227611450|pleasure_craft
null|227130630|pleasure_craft
null|227197350|pleasure_craft
null|227570460|pleasure_craft
null|227213470|pleasure_craft
null|227340330|pleasure_craft
null|227435010|pleasure_craft
null|227765730|pleasure_craft
null|227432060|pleasure_craft
null|227123920|pleasure_craft
null|227007250|bulk
null|227478000|fishing
null|227125100|fishing
null|227177760|pleasure_craft
null|227598810|fishing
null|227754740|pleasure_craft
null|226003160|river_ship
null|227231710|fishing
null|227349880|pleasure_craft
null|227431620|pleasure_craft
null|227564050|bulk
null|227031950|pleasure_craft
null|227674380|pleasure_craft
null|227233710|pleasure_craft
null|227799390|fishing
null|227401240|pleasure_craft
null|227261010|pleasure_craft
null|227564080|fishing
null|227200170|pleasure_craft
null|227416880|fishing
null|227419380|pleasure_craft
null|227420540|pleasure_craft
null|227088060|pleasure_craft
null|227541580|pleasure_craft
null|227560890|fishing
null|227524840|pleasure_craft
null|227073130|pleasure_craft
null|227159460|pleasure_craft
null|227683780|fishing
null|227316000|fishing
null|227048960|pleasure_craft
null|228126600|pleasure_craft
null|227437850|pleasure_craft
null|227650410|pleasure_craft
null|227360410|pleasure_craft
null|227536000|fishing
null|226003580|river_ship
null|227475140|pleasure_craft
null|228398000|fishing
null|226195000|commercial_use_ship
null|227123010|pleasure_craft
null|227902000|fishing
null|227062910|pleasure_craft
null|227117960|pleasure_craft
null|227526580|pleasure_craft
null|347015320|pleasure_craft
null|227666540|pleasure_craft
null|227281670|pleasure_craft
null|227289050|pleasure_craft
null|227642680|pleasure_craft
null|227744280|pleasure_craft
null|227357140|pleasure_craft
null|227335300|pleasure_craft
null|227364940|pleasure_craft
null|227132310|pleasure_craft
null|227052590|pleasure_craft
null|227556920|pleasure_craft
null|227552260|pleasure_craft
null|227513430|pleasure_craft
null|227686390|pleasure_craft
null|227648380|fishing
null|227612970|fishing
null|227007750|passengers_ship
null|226010290|river_ship
null|227790010|pleasure_craft
null|227305490|fishing
null|227148040|pleasure_craft
null|227019570|pleasure_craft
null|546002760|fishing
null|227157050|pleasure_craft
null|227390410|pleasure_craft
null|227176420|pleasure_craft
null|227300540|fishing
null|227135700|fishing
null|227676330|fishing
null|227374560|pleasure_craft
null|227511710|pleasure_craft
null|227532420|pleasure_craft
null|227399260|pleasure_craft
null|227644130|pleasure_craft
null|227190990|pleasure_craft
null|227679620|fishing
null|227007260|pleasure_craft
null|347016920|pleasure_craft
null|226007970|river_ship
null|226000690|river_ship
null|227168430|pleasure_craft
null|227456390|pleasure_craft
null|227559640|fishing
null|227837000|fishing
null|227962000|fishing
null|227507140|pleasure_craft
null|227333800|pleasure_craft
null|227523190|pleasure_craft
null|227456040|pleasure_craft
null|227530060|pleasure_craft
null|227264420|pleasure_craft
null|227484730|pleasure_craft
null|227680270|fishing
null|227318670|fishing
null|227412530|pleasure_craft
null|227379090|pleasure_craft
null|227472440|pleasure_craft
null|227316130|fishing
null|227129010|pleasure_craft
null|227533560|pleasure_craft
null|227660670|pleasure_craft
null|227540250|pleasure_craft
null|227437160|pleasure_craft
null|227513420|pleasure_craft
null|227638270|pleasure_craft
null|227434640|pleasure_craft
null|227510040|pleasure_craft
null|227718840|pleasure_craft
null|227654210|other
null|227613740|pleasure_craft
null|227515180|pleasure_craft
null|227203130|pleasure_craft
null|227097190|pleasure_craft
null|227612840|pleasure_craft
null|227745760|pleasure_craft
null|227639830|pleasure_craft
null|227505960|pleasure_craft
null|227352570|pleasure_craft
null|660002690|pleasure_craft
null|227418170|pleasure_craft
null|227578530|pleasure_craft
null|347015530|pleasure_craft
null|227011730|pleasure_craft
null|227588950|pleasure_craft
null|227425050|pleasure_craft
null|227791000|pleasure_craft
null|227500620|pleasure_craft
null|227375860|pleasure_craft
null|227197380|pleasure_craft
null|227380550|pleasure_craft
null|227470190|pleasure_craft
null|227583040|pleasure_craft
